id,src,tags,svgPath,filename,length,composition,startTime,endTime,setPath
,"/Clips/Bach Mov 5 v2_[LT, T, HR, B]_[8,38,94]_[8,39,51] [2021-09-26 124551].wav","T,TONE,LT,B,T,BACH,UL,HR","M0, 24C10.744,25.5 32.232,31 64.464,33C96.69599999999998,35 171.90399999999997,47.5 193.392,36C214.88,24.5 204.13599999999997,-23.833333333333332 193.392,-36C182.648,-48.166666666666664 161.16,-39 128.928,-37C96.69599999999998,-35 21.488,-34.166666666666664 0,-24C-21.488,-13.833333333333334 0,24 0,24C0,32 0,24 0,24","Bach Mov 5 v2_[LT, T, HR, B]_[8,38,94]_[8,39,51] [2021-09-26 124551].wav",0.9570521541950113,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[LT, T, LR]_[5,46,62]_[5,47,500] [2021-09-26 124548].wav","T,LR,T,BACH,TONE,LT,UL","M0, 18C9.093333333333334,18.666666666666668 40.92,22.166666666666668 54.56,22C68.2,21.833333333333332 72.74666666666667,15.666666666666666 81.84,17C90.93333333333334,18.333333333333332 90.93333333333334,29.666666666666668 109.12,30C127.30666666666667,30.333333333333332 168.2266666666667,19.666666666666668 190.96,19C213.6933333333333,18.333333333333332 236.4266666666667,33.5 245.52,26C254.61333333333334,18.5 254.61333333333334,-18.5 245.52,-26C236.4266666666667,-33.5 213.6933333333333,-18.333333333333332 190.96,-19C168.22666666666666,-19.666666666666668 127.30666666666667,-30.333333333333332 109.12,-30C90.93333333333334,-29.666666666666668 90.93333333333335,-18.333333333333332 81.84,-17C72.74666666666667,-15.666666666666666 68.2,-21.833333333333332 54.56,-22C40.92,-22.166666666666668 9.093333333333334,-24.666666666666668 0,-18C-9.093333333333334,-11.333333333333334 0,18 0,18C0,24 0,18 0,18","Bach Mov 5 v2_[LT, T, LR]_[5,46,62]_[5,47,500] [2021-09-26 124548].wav",1.4375056689342403,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[LT, T, MR]_[10,14,500]_[10,16,250] [2021-09-26 124552].wav","T,T,BACH,TONE,MR,LT,UL","M0, 31C15.512,28.666666666666668 46.536,20.333333333333332 93.072,17C139.608,13.666666666666666 248.192,15.666666666666666 279.216,11C310.24,6.333333333333333 310.24,-6.333333333333333 279.216,-11C248.192,-15.666666666666666 139.608,-13.666666666666666 93.072,-17C46.536,-20.333333333333332 15.512,-39 0,-31C-15.512,-23 0,31 0,31C0,41.333333333333336 0,31 0,31","Bach Mov 5 v2_[LT, T, MR]_[10,14,500]_[10,16,250] [2021-09-26 124552].wav",1.75,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[LT, T, MR]_[6,32,0]_[6,35,500] [2021-09-26 124549].wav","T,T,BACH,TONE,MR,LT,UL","M0, 24C17.338666666666665,24 78.024,21.666666666666668 104.032,24C130.04,26.333333333333332 138.7093333333333,38 156.04799999999997,38C173.38666666666663,38 190.72533333333334,25.333333333333332 208.064,24C225.40266666666665,22.666666666666668 242.74133333333336,31.166666666666668 260.08,30C277.41866666666664,28.833333333333332 277.4186666666666,20.166666666666668 312.09599999999995,17C346.77333333333326,13.833333333333334 442.13599999999997,15.666666666666666 468.144,11C494.15200000000004,6.333333333333333 494.152,-6.333333333333333 468.144,-11C442.136,-15.666666666666666 346.77333333333326,-13.833333333333334 312.09599999999995,-17C277.4186666666666,-20.166666666666668 277.41866666666664,-28.833333333333332 260.08,-30C242.74133333333336,-31.166666666666668 225.40266666666665,-22.666666666666668 208.064,-24C190.72533333333334,-25.333333333333332 173.38666666666666,-38 156.04799999999997,-38C138.70933333333332,-38 130.04,-26.333333333333332 104.032,-24C78.024,-21.666666666666668 17.338666666666665,-32 0,-24C-17.338666666666665,-16 0,24 0,24C0,32 0,24 0,24","Bach Mov 5 v2_[LT, T, MR]_[6,32,0]_[6,35,500] [2021-09-26 124549].wav",3.5,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[MR, T, FL, E]_[8,44,836]_[8,46,484] [2021-09-26 124551].wav","T,TONE,E,MR,T,BACH,FL,UL","M0, 15C24.840000000000003,15.666666666666666 119.23200000000001,17 149.04000000000002,19C178.84800000000004,21 168.91200000000003,26.5 178.848,27C188.78400000000002,27.5 193.75200000000004,20.5 208.656,22C223.56000000000003,23.5 258.336,45.666666666666664 268.27200000000005,36C278.2080000000001,26.333333333333332 278.2080000000001,-26.333333333333332 268.27200000000005,-36C258.336,-45.666666666666664 223.56000000000003,-23.5 208.656,-22C193.75200000000004,-20.5 188.78400000000002,-27.5 178.848,-27C168.91200000000003,-26.5 178.84800000000004,-21 149.04000000000002,-19C119.23200000000001,-17 24.840000000000003,-20.666666666666668 0,-15C-24.840000000000003,-9.333333333333334 0,15 0,15C0,20 0,15 0,15","Bach Mov 5 v2_[MR, T, FL, E]_[8,44,836]_[8,46,484] [2021-09-26 124551].wav",1.6484580498866213,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[P, ST, HR]_[0,29,250]_[0,29,625] [2021-09-26 124543].wav","T,BACH,P,TONE,UL,HR,ST","M0, 47C7.256,42.166666666666664 21.768,23.833333333333332 43.536,18C65.304,12.166666666666666 116.096,17 130.608,12C145.12,7 145.12,-7 130.608,-12C116.096,-17 65.304,-12.166666666666666 43.536,-18C21.768,-23.833333333333332 7.256,-57.833333333333336 0,-47C-7.256,-36.166666666666664 0,47 0,47C0,62.666666666666664 0,47 0,47","Bach Mov 5 v2_[P, ST, HR]_[0,29,250]_[0,29,625] [2021-09-26 124543].wav",0.37501133786848073,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[R, 3L, T, MIX]_[3,5,625]_[3,8,0] [2021-09-26 124546].wav","T,MIX,TONE,R,T,3L,BACH,UL","M0, 11C6.418666666666667,12.5 25.674666666666667,18.5 38.512,20C51.349333333333334,21.5 64.18666666666667,21.5 77.024,20C89.86133333333333,18.5 96.28000000000002,12.166666666666666 115.536,11C134.792,9.833333333333334 173.304,9.666666666666666 192.56,13C211.81600000000003,16.333333333333332 211.816,31.166666666666668 231.072,31C250.328,30.833333333333332 288.84000000000003,12.333333333333334 308.096,12C327.352,11.666666666666666 340.18933333333337,35.833333333333336 346.608,29C353.0266666666667,22.166666666666668 353.0266666666667,-22.166666666666668 346.608,-29C340.18933333333337,-35.833333333333336 327.35200000000003,-11.666666666666666 308.096,-12C288.84,-12.333333333333334 250.328,-30.833333333333332 231.072,-31C211.816,-31.166666666666668 211.81600000000003,-16.333333333333332 192.56,-13C173.304,-9.666666666666666 134.792,-9.833333333333334 115.536,-11C96.28000000000002,-12.166666666666666 89.86133333333335,-18.5 77.024,-20C64.18666666666667,-21.5 51.349333333333334,-21.5 38.512,-20C25.674666666666667,-18.5 6.418666666666667,-16.166666666666668 0,-11C-6.418666666666667,-5.833333333333333 0,11 0,11C0,14.666666666666666 0,11 0,11","Bach Mov 5 v2_[R, 3L, T, MIX]_[3,5,625]_[3,8,0] [2021-09-26 124546].wav",2.3750113378684805,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[R, T, MIX, FL, 2L]_[3,23,437]_[3,24,812] [2021-09-26 124546].wav","T,MIX,TONE,R,T,BACH,FL,UL,2L","M0, 12C4.418666666666667,15.666666666666666 8.837333333333333,34 26.512,34C44.18666666666667,34 75.11733333333332,14.833333333333334 106.048,12C136.97866666666667,9.166666666666666 190.00266666666667,17.166666666666668 212.096,17C234.18933333333334,16.833333333333332 234.18933333333337,15.666666666666666 238.608,11C243.02666666666667,6.333333333333333 243.02666666666667,-6.333333333333333 238.608,-11C234.18933333333337,-15.666666666666666 234.18933333333334,-16.833333333333332 212.096,-17C190.00266666666667,-17.166666666666668 136.97866666666667,-9.166666666666666 106.048,-12C75.11733333333333,-14.833333333333334 44.18666666666667,-34 26.512,-34C8.837333333333333,-34 4.418666666666667,-19.666666666666668 0,-12C-4.418666666666667,-4.333333333333333 0,12 0,12C0,16 0,12 0,12","Bach Mov 5 v2_[R, T, MIX, FL, 2L]_[3,23,437]_[3,24,812] [2021-09-26 124546].wav",1.3750340136054422,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[S, LR, T, M, E]_[6,35,500]_[6,37,562] [2021-09-26 124549].wav","LR,T,TONE,E,T,BACH,S,M,UL","M0, 10C40.562666666666665,11.5 191.22399999999996,18.666666666666668 243.37599999999998,19C295.52799999999996,19.333333333333332 301.32266666666663,17.166666666666668 312.91200000000003,12C324.5013333333334,6.833333333333333 324.5013333333333,-6.833333333333333 312.91200000000003,-12C301.3226666666667,-17.166666666666668 295.52799999999996,-19.333333333333332 243.37599999999998,-19C191.22399999999996,-18.666666666666668 40.562666666666665,-14.833333333333334 0,-10C-40.562666666666665,-5.166666666666667 0,10 0,10C0,13.333333333333334 0,10 0,10","Bach Mov 5 v2_[S, LR, T, M, E]_[6,35,500]_[6,37,562] [2021-09-26 124549].wav",2.062517006802721,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[S, LT, 3L, C, LR, M]_[10,16,250]_[10,20,250] [2021-09-26 124552].wav","LR,T,TONE,C,3L,S,BACH,LT,M,UL","M0, 12C19.333333333333332,12 77.33333333333333,10.333333333333334 116,12C154.66666666666666,13.666666666666666 203,21.333333333333332 232,22C261,22.666666666666668 270.6666666666667,15.666666666666666 290,16C309.3333333333333,16.333333333333332 328.6666666666667,24.333333333333332 348,24C367.3333333333333,23.666666666666668 386.6666666666667,15 406,14C425.3333333333333,13 444.6666666666667,14.333333333333334 464,18C483.3333333333333,21.666666666666668 512.3333333333334,45 522,36C531.6666666666666,27 531.6666666666666,-27 522,-36C512.3333333333334,-45 483.3333333333333,-21.666666666666668 464,-18C444.6666666666667,-14.333333333333334 425.3333333333333,-13 406,-14C386.6666666666667,-15 367.3333333333333,-23.666666666666668 348,-24C328.6666666666667,-24.333333333333332 309.3333333333333,-16.333333333333332 290,-16C270.6666666666667,-15.666666666666666 261,-22.666666666666668 232,-22C203,-21.333333333333332 154.66666666666666,-13.666666666666666 116,-12C77.33333333333333,-10.333333333333334 19.333333333333332,-16 0,-12C-19.333333333333332,-8 0,12 0,12C0,16 0,12 0,12","Bach Mov 5 v2_[S, LT, 3L, C, LR, M]_[10,16,250]_[10,20,250] [2021-09-26 124552].wav",4.0,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[S, MIX, FL, C, T, 2L]_[4,25,250]_[4,26,750] [2021-09-26 124547].wav","T,MIX,TONE,C,T,BACH,S,FL,UL,2L","M0, 12C42.02400000000001,12.333333333333334 210.12000000000003,18.333333333333332 252.14400000000003,14C294.16800000000006,9.666666666666666 294.16800000000006,-9.666666666666666 252.14400000000003,-14C210.12000000000003,-18.333333333333332 42.02400000000001,-16.333333333333332 0,-12C-42.02400000000001,-7.666666666666667 0,12 0,12C0,16 0,12 0,12","Bach Mov 5 v2_[S, MIX, FL, C, T, 2L]_[4,25,250]_[4,26,750] [2021-09-26 124547].wav",1.5,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[T, 2L, FL, MR]_[2,52,94]_[2,53,672] [2021-09-26 124546].wav","T,TONE,BACH,MR,FL,UL,2L","M0, 12C4.824000000000001,13.833333333333334 14.472000000000003,22.666666666666668 28.944000000000003,23C43.416,23.333333333333332 57.888,15 86.832,14C115.776,13 178.48799999999997,15.5 202.60799999999998,17C226.72799999999998,18.5 221.904,23 231.55200000000002,23C241.20000000000005,23 255.67199999999994,23.666666666666668 260.496,17C265.32,10.333333333333334 265.31999999999994,-10.333333333333334 260.496,-17C255.67200000000003,-23.666666666666668 241.20000000000002,-23 231.55200000000002,-23C221.90400000000002,-23 226.72799999999998,-18.5 202.60799999999998,-17C178.48799999999997,-15.5 115.776,-13 86.832,-14C57.888000000000005,-15 43.416,-23.333333333333332 28.944000000000003,-23C14.472000000000003,-22.666666666666668 4.824000000000001,-17.833333333333332 0,-12C-4.824000000000001,-6.166666666666667 0,12 0,12C0,16 0,12 0,12","Bach Mov 5 v2_[T, 2L, FL, MR]_[2,52,94]_[2,53,672] [2021-09-26 124546].wav",1.578140589569161,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[T, 2L, MR]_[1,16,625]_[1,18,313] [2021-09-26 124544].wav","T,BACH,TONE,MR,UL,2L","M0, 12C10.085333333333333,15.5 40.34133333333333,30.166666666666668 60.512,33C80.68266666666666,35.833333333333336 105.896,32.166666666666664 121.024,29C136.15200000000002,25.833333333333332 126.06666666666668,17.166666666666668 151.28,14C176.49333333333334,10.833333333333334 252.13333333333333,14 272.30400000000003,10C292.4746666666667,6 292.4746666666667,-6 272.30400000000003,-10C252.13333333333333,-14 176.49333333333334,-10.833333333333334 151.28,-14C126.06666666666666,-17.166666666666668 136.15200000000002,-25.833333333333332 121.024,-29C105.896,-32.166666666666664 80.68266666666666,-35.833333333333336 60.512,-33C40.34133333333333,-30.166666666666668 10.085333333333333,-19.5 0,-12C-10.085333333333333,-4.5 0,12 0,12C0,16 0,12 0,12","Bach Mov 5 v2_[T, 2L, MR]_[1,16,625]_[1,18,313] [2021-09-26 124544].wav",1.6875283446712017,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[T, 4L, MIX, FL]_[7,14,465]_[7,16,578] [2021-09-26 124550].wav","T,MIX,TONE,4L,BACH,FL,UL","M0, 20C5.896,22 11.791999999999996,29.666666666666668 35.376,32C58.96,34.333333333333336 117.91999999999997,35.333333333333336 141.504,34C165.088,32.666666666666664 165.088,23.166666666666668 176.88,24C188.672,24.833333333333332 188.67200000000003,39 212.256,39C235.84,39 300.69599999999997,34.5 318.384,24C336.072,13.5 336.072,-13.5 318.384,-24C300.696,-34.5 235.84,-39 212.256,-39C188.67200000000003,-39 188.67200000000003,-24.833333333333332 176.88,-24C165.088,-23.166666666666668 165.088,-32.666666666666664 141.504,-34C117.91999999999997,-35.333333333333336 58.96,-34.333333333333336 35.376,-32C11.791999999999996,-29.666666666666668 5.896,-28.666666666666668 0,-20C-5.896,-11.333333333333334 0,20 0,20C0,26.666666666666668 0,20 0,20","Bach Mov 5 v2_[T, 4L, MIX, FL]_[7,14,465]_[7,16,578] [2021-09-26 124550].wav",2.113310657596372,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[T, R, HR, B, 2L]_[8,34,357]_[8,35,711] [2021-09-26 124551].wav","T,TONE,B,R,BACH,UL,HR,2L","M0, 16C4.376,19.333333333333332 17.504,34.5 26.256,36C35.008,37.5 43.75999999999999,26.333333333333332 52.512,25C61.26400000000001,23.666666666666668 70.016,28.5 78.768,28C87.52,27.5 96.272,21.333333333333332 105.024,22C113.776,22.666666666666668 118.152,29.666666666666668 131.28,32C144.40800000000002,34.333333333333336 170.664,37.666666666666664 183.792,36C196.92,34.333333333333336 201.29599999999996,20.666666666666668 210.048,22C218.80000000000004,23.333333333333332 231.928,55 236.304,44C240.68000000000004,33 240.68000000000004,-33 236.304,-44C231.928,-55 218.80000000000004,-23.333333333333332 210.048,-22C201.29600000000002,-20.666666666666668 196.92,-34.333333333333336 183.792,-36C170.664,-37.666666666666664 144.40800000000002,-34.333333333333336 131.28,-32C118.152,-29.666666666666668 113.776,-22.666666666666668 105.024,-22C96.272,-21.333333333333332 87.52000000000002,-27.5 78.768,-28C70.016,-28.5 61.26400000000001,-23.666666666666668 52.512,-25C43.76,-26.333333333333332 35.008,-37.5 26.256,-36C17.504,-34.5 4.376,-24.666666666666668 0,-16C-4.376,-7.333333333333333 0,16 0,16C0,21.333333333333332 0,16 0,16","Bach Mov 5 v2_[T, R, HR, B, 2L]_[8,34,357]_[8,35,711] [2021-09-26 124551].wav",1.3535374149659865,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[TRL, MR, T, 2L]_[6,28,312]_[6,30,219] [2021-09-26 124549].wav","T,TONE,T,BACH,TRL,MR,UL,2L","M0, 22C38.36,20.666666666666668 180.84,14.833333333333334 230.16,14C279.48,13.166666666666666 284.96,22.166666666666668 295.92,17C306.88,11.833333333333334 306.88,-11.833333333333334 295.92,-17C284.96,-22.166666666666668 279.48,-13.166666666666666 230.16,-14C180.84,-14.833333333333334 38.36,-28 0,-22C-38.36,-16 0,22 0,22C0,29.333333333333332 0,22 0,22","Bach Mov 5 v2_[TRL, MR, T, 2L]_[6,28,312]_[6,30,219] [2021-09-26 124549].wav",1.9062585034013606,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[TRL, MR, T, LT]_[1,7,625]_[1,8,484] [2021-09-26 124544].wav","T,TONE,T,BACH,TRL,MR,LT,UL","M0, 22C30.504,20.333333333333332 152.52,17.666666666666668 183.024,12C213.52800000000002,6.333333333333333 213.52800000000002,-6.333333333333333 183.024,-12C152.52,-17.666666666666668 30.504,-27.666666666666668 0,-22C-30.504,-16.333333333333332 0,22 0,22C0,29.333333333333332 0,22 0,22","Bach Mov 5 v2_[TRL, MR, T, LT]_[1,7,625]_[1,8,484] [2021-09-26 124544].wav",0.8593877551020408,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[UL, MR, M, T]_[10,30,937]_[10,34,875] [2021-09-26 124553].wav","T,TONE,T,BACH,MR,M,UL","M0, 11C47.720000000000006,12.666666666666666 219.51200000000003,20.333333333333332 286.32000000000005,21C353.1280000000001,21.666666666666668 372.2160000000001,13.333333333333334 400.84800000000007,15C429.4800000000001,16.666666666666668 439.02400000000006,30 458.1120000000001,31C477.2000000000001,32 505.83200000000005,29.666666666666668 515.3760000000001,21C524.9200000000001,12.333333333333334 524.9200000000001,-12.333333333333334 515.3760000000001,-21C505.83200000000005,-29.666666666666668 477.2000000000001,-32 458.1120000000001,-31C439.02400000000006,-30 429.4800000000001,-16.666666666666668 400.84800000000007,-15C372.2160000000001,-13.333333333333334 353.1280000000001,-21.666666666666668 286.32000000000005,-21C219.51200000000003,-20.333333333333332 47.720000000000006,-16.333333333333332 0,-11C-47.720000000000006,-5.666666666666667 0,11 0,11C0,14.666666666666666 0,11 0,11","Bach Mov 5 v2_[UL, MR, M, T]_[10,30,937]_[10,34,875] [2021-09-26 124553].wav",3.9375283446712017,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[UL, S, HR, FL]_[4,2,359]_[4,4,437] [2021-09-26 124546].wav","T,TONE,BACH,FL,UL,S,HR","M0, 13C5.826666666666667,14.166666666666666 17.479999999999997,19.833333333333332 34.96,20C52.44,20.166666666666668 64.09333333333335,14.333333333333334 104.88000000000001,14C145.66666666666666,13.666666666666666 244.72,18.5 279.68,18C314.64,17.5 308.81333333333333,15.833333333333334 314.64000000000004,11C320.4666666666667,6.166666666666667 320.46666666666664,-6.166666666666667 314.64000000000004,-11C308.81333333333333,-15.833333333333334 314.64,-17.5 279.68,-18C244.72,-18.5 145.66666666666666,-13.666666666666666 104.88000000000001,-14C64.09333333333335,-14.333333333333334 52.44,-20.166666666666668 34.96,-20C17.479999999999997,-19.833333333333332 5.826666666666667,-18.5 0,-13C-5.826666666666667,-7.5 0,13 0,13C0,17.333333333333332 0,13 0,13","Bach Mov 5 v2_[UL, S, HR, FL]_[4,2,359]_[4,4,437] [2021-09-26 124546].wav",2.078140589569161,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
,"/Clips/Bach Mov 5 v2_[UL, T, HR, M]_[1,11,0]_[1,13,781] [2021-09-26 124544].wav","T,TONE,T,BACH,M,UL,HR","M0, 13C21.688,14.666666666666666 79.52266666666667,22.166666666666668 130.128,23C180.73333333333332,23.833333333333332 267.48533333333324,17.166666666666668 303.63199999999995,18C339.77866666666665,18.833333333333332 332.5493333333334,28.5 347.00800000000004,28C361.4666666666667,27.5 383.1546666666666,22.166666666666668 390.384,15C397.6133333333334,7.833333333333333 397.6133333333334,-7.833333333333333 390.384,-15C383.1546666666666,-22.166666666666668 361.4666666666667,-27.5 347.00800000000004,-28C332.5493333333334,-28.5 347.008,-19.333333333333332 303.63199999999995,-18C260.2559999999999,-16.666666666666668 137.35733333333334,-20.833333333333332 86.75200000000001,-20C36.14666666666668,-19.166666666666668 14.458666666666668,-18.5 0,-13C-14.458666666666668,-7.5 0,13 0,13C0,17.333333333333332 0,13 0,13","Bach Mov 5 v2_[UL, T, HR, M]_[1,11,0]_[1,13,781] [2021-09-26 124544].wav",2.7812698412698413,,1995-12-17T08:24:00.000Z,1995-12-17T08:24:01.000Z,"path => {
      this.svgPath = path;
    }"
